5751;32,363663;59,050592
213530;38,1794;44,7272
175269;26,817839;59,708638
6168;29,0983;57,8903
182396;50,004575;4,704957
71765;50,355257;2,329665
191586;48,940898;6,959645
83366;45,422762;6,095448
253338;48,314099;4,046283
875449;43,647432;3,435903
128443;45,998829;1,469835
655017;43,321377;6,664133
302421;45,666667;0,166667
547672;48,233269;1,277753
405790;48,971091;0,511153
89308;47,113812;2,832286
454634;45,1;-0,05
32208;47,366667;2,9
53347;45,573316;3,55775
50684;44,966667;-0,15
461495;7,6647222;-8,2772222
268943;7,4833333;-2,6
451702;8,0666667;-1,7833333
97663;8,75;-10
162736;11,7833333;-11,7666667
96104;9,6413889;-13,0983333
10199;11,35;-9,3
318128;9,2333333;-10,4666667
148782;13,55;-15,5166667
96877;13,4191667;-16,3558333
232463;77,3613889;-68,4641667
213355;10,15;-0,4166667
169231;9,85;-0,9666667
34889;48,181262;37,346534
129751;49,15;25,983333
2916;48,116667;25,966667
369994;48,864215;34,484112
707783;50,39089;27,216995
94390;47,668284;34,190813
92721;46,383179;29,205596
732329;50,05987;26,389603
207848;49,460123;34,123354
91156;1,3;31,6166667
695511;42,7430556;-71,2016667
204145;43,1122222;-71,9447222
166678;43,0480556;-71,4327778
6715;43,5838889;-71,2077778
374343;39,9019444;-74,9477778
216254;31,7994444;-108,9216667
487899;39,2952778;-94,4363889
237518;38,7647222;-90,3136111
9786;40,5211111;-91,6352778
286139;39,7066;-91,3802
597580;33,9691667;-89,3994444
104426;32,4336111;-90,7727778
18435;36,9738889;-93,5105556
149195;38,1302778;-92,6513889
329889;37,0463889;-93,1338889
53554;39,1063889;-92,9061111
263234;36,7;-92,7097222
123016;41,9633333;-103,9258333
66959;40,0997222;-99,22
229996;40,7191667;-119,4822222
52903;35,1013889;-81,0541667
163901;34,1725;-79,8305556
368332;44,2691667;-99,0844444
63539;44,8138889;-97,2683333
900521;35,9841667;-83,0594444
135014;18,5041667;-67,1061111
28229;18,4655556;-66,7538889
674583;18,2127778;-66,5147222
182603;18,1972222;-67,1405556
383193;36,1155556;-83,9572222
131114;32,7211111;-79,9591667
116020;34,7216667;-81,0811111
344163;51,033333;3,916667
21606;41,55;25,9166667
288864;34,6422222;-82,4561111
54466;12,87;-1,2894444
140967;35,1211111;-81,5161111
207117;12,7166667;-1,0833333
319650;41,4202778;-78,7288889
195325;-5,15;19,25
410316;-0,3333333;24,2333333
331214;20,7;106,2
82125;17,216667;106,8
58177;21,526703;105,447657
309627;21,472619;105,376933
133007;22,566667;103,75
564300;21,9;104,966667
315201;12,8333333;-0,5666667
177932;13,0833333;-3,4333333
176436;13,3333333;-1,0833333
256064;11,683333;106,883333
32716;14,066667;107,9
299031;22,233333;104,65
601889;13,55;109,25
11442;14,6333333;45,6833333
123658;34,845985;107,881926
11470;34,880556;108,6275
556222;21,298051;105,072384
565803;13,033333;109,333333
442916;19,866667;105,916667
548738;20,25;106,116667
152833;22,716667;104,333333
46114;15,75;42,9
75650;14,7833333;47,2
501033;19,3;105,8
231589;10,6;106,1
381113;42,642535;129,018595
497939;42,667222;125,033056
482122;-31,613039;26,905875
88501;30,721515;119,953683
416644;39,311521;42,516562
232305;38,957634;35,521621
93783;31,701;96,901
29375;40,183333;29,566667
488555;38,833333;121,5
9688;41,136285;31,508835
320543;40,367652;122,51528
238970;29,103;93,703
473559;25,566667;100,233333
260993;31,320584;65,961138
329970;22,4763889;-83,8622222
182845;35,244798;64,034625
502859;21,9333333;-78,6833333
259827;35,179232;70,965213
377743;-27,226089;-65,356808
434515;47,4;12,8
68914;31,655434;64,330798
1207;6,229783;-72,690099
390054;46,783333;12,616667
295699;-33,919652;-64,392153
590197;35,008459;69,254769
404945;4,047728;-73,250986
303376;20,3666667;-76,65
156484;22,6583333;-80,7922222
130551;35,955142;68,476534
527594;43,05;27,1
64512;34,131308;67,272036
308238;43,3166667;24,7
378665;33,464688;70,062372
358031;42,8666667;25,4166667
302318;39,289051;45,826608
110997;11,95;-3,2833333
379839;32,640683;67,686796
774750;12,4166667;-0,5833333
373856;10,1166667;-3,4166667
481546;40,049909;46,639308
228798;12,2166667;2,0166667
698056;-33,876111;151,165556
233454;-21,266667;141,3
641778;0,9130556;33,0833333
113541;41,6805556;-104,1894444
194202;39,3608333;-80,1277778
214489;38,1636111;-80,8644444
620207;1;32,8333333
116224;40,6772222;66,5852778
135588;0,3333333;32,6666667
45872;40,4;65,5833333
449227;33,9019444;-87,355
72763;40,9286111;72,0047222
140597;40,3344444;-118,3213889
154881;40,4833333;71,6333333
181926;43,5241667;-71,7013889
15582;44,4188889;-71,475
216204;-4,9;27,1666667
293910;42,3672222;-79,23
320804;1,6666667;44,5166667
226955;42,5913889;-78,1063889
37736;39,5958333;-74,3425
63680;-10,0666667;23,0166667
324510;-7,9833333;23,35
229896;-0,3666667;29,3
362507;-1,7541667;28,9913889
114721;34,9833333;36,1666667
282087;39,9925;-79,765
102432;33,466667;51,966667
20326;35,8166667;36,6833333
89044;41,6141667;-76,0469444
218093;40,2080556;-79,4977778
71758;17,85;106,083333
381396;21,65;104,783333
380383;26,283333;61,133333
115208;36,283333;129,366667
332625;40,2013889;-75,1036111
365376;18,05;106,2
313636;19,883333;105,95
197199;22,983333;105,683333
336691;21,666667;103,85
233364;15,116667;108,433333
229913;35,5666667;35,95
87627;36,5;38,25
189087;18,0336111;-66,3133333
154444;58,0961111;24,6944444
243904;10,833333;107,516667
373134;10,2;105,816667
29082;59,4438889;25,4413889
377751;36,9361111;41,3597222
14152;6,0333333;80,3833333
47698;8,6169444;-69,805
46950;7,1972222;-61,8283333
75333;35,65;37,2
111536;8,7813889;-71,6644444
146936;43,398285;-5,187108
35134;10,05;-70,6833333
53988;5,0833333;-61,7666667
130113;50,3;4,85
326550;7,1666667;80,3666667
233008;36,3333333;37,5333333
352406;9,883333;105,683333
578515;53,65;28,4166667
222740;10,25;18,1333333
28673;-6,430278;106,818056
241106;53,65;29,6333333
142650;-10,1333333;22,8833333
16646;-32,85;-70,966667
340080;13,5666667;44,2833333
87700;4,25;10,2833333
194901;15,8866667;43,1161111
223400;-6,9212;109,5409
102666;2,55;11,55
73306;-3,1723;119,7627
762532;37,971111;107,466389
167437;34,865012;127,285811
234010;40,644332;123,378494
300410;42,258611;86,857778
515452;22,503222;113,506328
269734;29,360519;114,118631
65615;-6,089444;106,351111
157411;-8,8026;116,4225
707565;33,2272222;-94,2786111
259298;2,7666667;30,2166667
236911;-6,366667;108,383333
445463;38,9494444;-80,0819444
655975;7,7833333;13,0166667
199629;26,7421;53,9628
169273;22,0333333;95,5166667
402878;66,483333;24,416667
106018;38,9547222;-80,2877778
13903;53,085556;31,420556
199057;64,666667;28,316667
466426;34,719444;111,372778
104295;8,7283333;-65,5630556
520213;56,1096;98,4596
380381;40,667778;114,411389
608055;39,9605556;68,3958333
260758;57,167373;40,431435
285469;11,5236111;-69,2886111
57305;55,083333;36,883333
17365;60,55;25,766667
20310;60,256389;25,291667
230533;60,483333;23,383333
467349;58,518889;33,788056
289257;63,133333;27,85
437638;37,173333;126,693333
504449;40,5;45,833333
482761;-11,753594;14,89321
248670;34,933333;126,95
96305;40,664197;48,273361
113914;-10,993753;14,443983
64951;40,670193;45,917136
213300;36,5;126,933333
6226;-7,420411;15,959132
171072;37,16279;127,78952
285112;40,419851;46,224489
44153;36,726;126,7292
398679;40,408594;47,139031
456565;36,8937;127,1256
80541;-32,3;116,983333
38739;37,431111;127,133056
20219;3,1166667;35,6
196363;34,066667;131,75
9762;49,8;54,783333
241305;-27,483333;-50,383333
246774;44,883333;142,6
412202;51,654167;68,198333
179587;48,246944;62,073611
436556;14,916667;98,516667
16010;39,965;68,9252778
231824;38,5986111;71,8258333
705926;37,3808333;73,1233333
222038;-21,083333;-41,483333
395303;36,8533;126,3379
490756;-21,3;-41,383333
212343;38,3358333;74,0136111
160203;-3,833333;-40,3
464085;38,4666667;71,0666667
197405;35,617538;128,086339
46998;23,8475;120,9338889
171341;37,0313;128,1296
499068;23,3041667;120,6225
268613;37,0158;127,5728
275481;-4,3397222;30,5652778
141455;-4,7166667;38,1833333
407047;37,2675;127,237222
579326;-9,4;33,35
38492;22,6;120,5333333
145646;35,483333;127,2
777235;22,9666667;120,2833333
237637;23,6666667;121,45
135604;8,25;81,3666667
110717;24,3666667;120,6166667
146478;6,35;80,7
123393;-8,05;39,4
264527;31,9355556;-88,0616667
41558;32,060231;-8,347352
183579;34,340874;-4,259388
4185;56,4708333;-132,3766667
58365;34,35117;-5,800936
355124;34,710807;-6,066604
246057;30,801533;-9,759118
209386;32,846233;-6,709823
213538;29,955091;-8,629334
153460;29,43;-9,93
212546;32,512435;-1,003399
451566;31,214442;-7,238267
233777;33,928664;-6,906563
71010;0,666667;19,25
129411;49,283333;-81,633333
280081;46,216667;-77,883333
1211;46,033333;-74,2
682645;2,166667;27,533333
88150;-1,25;18,783333
401896;-5,466667;21,15
306146;-7,683333;17,383333
455557;-0,848333;29,368889
494242;5,76218;-3,920317
186813;7,174841;-7,395515
493911;-23,4;-67,983333
84077;-42,966111;-73,727222
146379;12,35;14,5333333
363649;7,05;14,6
69711;-33,933333;-71,8
385209;-38,683333;-72
345491;-28,533333;-70,933333
293703;-43,766667;-72,966667
84433;-41,916667;-73,816667
561422;4,432868;-7,537492
309313;8,144552;-4,292877
132447;8,111059;-2,879175
330729;4,1;13,05
189205;9,716667;-5,916667
308647;32,879857;67,461356
83037;33,508513;70,054091
212015;34,298779;69,843102
24679;34,913516;67,073103
125826;33,639868;63,051848
146818;35,301292;65,986229
89700;32,937489;69,455231
322793;29,911199;65,912044
148298;35,774673;63,601427
168812;33,229183;62,198833
182204;-14,4166667;23,8
746033;-14,6;23,7166667
74267;-5,5166667;26,9166667
26389;15,816667;102,066667
535291;15,05;100,316667
19872;13,515111;101,127778
394823;18,845833;98,522778
170359;40,4733333;19,7663889
35513;40,7036111;20,9294444
257579;40,7741667;19,8508333
150956;41,0605556;19,7622222
156030;36,724;129,1441
538873;35,738231;128,55644
389114;36,4761;127,0924
382008;33,518056;126,839167
23658;37,2445;128,5948
340800;34,325556;126,577222
289850;35,983333;127,983333
59690;35,525516;127,757198
289443;35,108056;126,823056
189817;37,720278;126,753611
170834;36,496503;127,265942
24475;36,883357;126,515719
202147;35,997953;128,031884
33190;37,2007;127,743
358376;36,777;126,9809
365892;37,3575;127,553056
381648;49,9036111;5,8880556
218551;57,2333333;25,7833333
621182;56,8333333;27,7833333
38088;56,1333333;27,0666667
501025;57,75;25,8
387423;54,6827778;22,9333333
399322;55,5;23,4833333
492584;55,85;22,0166667
162268;56,7733333;23,1441667
359964;56,1166667;27,9666667
266224;55,95;26,9
510447;57,4;25,5166667
433711;57,1666667;26,2166667
899023;56,2166667;26,4333333
403199;-27,395152;24,721997
32474;-13,5166667;47,9833333
87455;-23,8;29,8
285430;-24,4833333;45,25
100488;-12,9;30,4666667
666198;-24,65;46,8
57690;9,4833333;-82,6666667
281626;34,861397;-5,914789
342794;32,707191;-5,248651
250665;16,3411;120,4184
398890;30,21;-9,21
363392;19,4833333;95,35
452534;29,122222;70,873611
503184;14,2397;121,1395
180474;32,133333;75,05
448569;21,2833333;99,2
160391;20,7333333;92,55
282367;54,299554;18,310421
75694;50,62046;18,895881
306512;22,05;95,7833333
4322;15,8;95,4
68122;24,2666667;96,2166667
204311;20,7333333;95,25
491709;25,0666667;96,55
148861;49,383333;22,733333
87670;21,9666667;96,5166667
399761;-25,1952778;32,3177778
189589;-23,315;32,3058333
57283;-14,5152778;40,3797222
4989;-16,3308333;35,3319444
167358;52,778372;21,512393
57376;51,463414;21,337033
52749;26,33785;68,006899
94046;-25,05;-70,466667
98357;-19,283333;-69,383333
423;4,8333333;11,0666667
39500;10,05;15,0666667
719372;-33,416667;-70,683333
237278;-34,233333;-71,7
393871;5,9333333;10,1666667
449654;30,759971;120,258246
557189;29,725491;121,590429
376407;22,265113;112,175555
109484;33,351437;119,023347
30982;31,588333;121,183056
36404;21,96549;112,124771
174979;34,2;117,666667
449284;24,378333;118,045833
130795;40,615143;36,650816
474363;39,38617;40,33564
95778;50,4;30,616667
114858;51,916247;25,844301
126565;51,6181;30,593844
195599;49,661036;23,435547
38267;48,169444;38,021667
540187;49,988098;27,290694
206373;45,833333;30,066667
724000;49,792267;23,151249
444539;47,395442;38,121426
186649;44,739533;33,551181
258077;49,466667;33,466667
215359;49,034702;24,853826
740331;49,001131;24,080154
50316;46,266667;29,416667
569089;51,65;33,9
307310;45,19904;34,093837
198936;45,133333;33,633333
341688;36,6313889;-83,7211111
198980;43,8530556;-69,6222222
313935;29,9963889;-90,4730556
82071;44,795;-67,8113889
242388;36,6283333;-85,0847222
324751;37,4672222;-83,2975
477126;48,785;-111,16
160013;47,4175;-93,0063889
99958;36,2644444;-89,59
414246;39,1105556;-94,4627778
489603;31,8702778;-89,8
82642;46,783333;85,716667
627139;29,315625;119,916062
374699;41,111111;114,941389
22728;21,103596;109,697357
160015;32,426096;120,683112
256878;29,401111;121,086111
655165;32,04907;120,278939
42739;30,074686;112,505507
451893;32,277138;120,798931
249164;38,033333;106,05
37192;40,224167;113,080278
176792;41,550278;82,616667
454862;31,040253;113,850943
162608;32,373889;114,331111
22440;44,3;125,633333
134522;39,166667;106,666667
219337;26,345383;117,432716
159415;28,726381;104,322148
103542;45,039247;126,94019
435983;31,206548;118,503398
389441;35,233333;107,4
472587;42,258611;86,857778
738046;27,515;119,869167
91000;42,966111;129,8425
104927;21,55;107,966667
326039;28,524488;114,365765
139725;37,216667;117,483333
235047;39,6775;117,428611
582812;35,549722;112,426667
312822;27,536147;116,890091
11641;23,161522;99,202263
638541;29,964417;103,113031
84501;43,583333;87,966667
27549;22,244317;113,519002
11026;30,701;96,101
44053;31,191667;118,341667
101524;9,969529;-84,224096
418090;-3,546389;-42,346944
52535;-19,5166667;-65,6666667
111810;-0,983333;-49,95
245316;-16,866667;-57,483333
33356;-20,283333;-45,533333
6055;53,816667;-101,233333
114373;0,135278;25,536944
328273;-1,633333;25,95
160302;1,183333;27,4
236115;45,616667;-61,233333
32633;-8,05;22,483333
303830;1,633333;19,666667
553188;2,783333;29,583333
23208;-1,366667;19,383333
260511;56,483333;-109,633333
320097;49,8;-93,083333
127429;59,066667;-63,883333
89068;53,816667;-57,133333
92418;44,6;-81,133333
262288;18,75;99,616667
306003;18,133722;103,742667
116650;19,160334;99,009
22453;38,6;37,4
137832;40,125697;35,641185
291648;40,95948;39,551326
485230;39,292778;32,427778
302415;36,612947;36,452566
90201;40,334769;30,371937
89719;37,474591;34,876074
50050;40,186057;31,291215
588265;40,779844;31,655745
98312;37,9834;31,888598
6330;38,683333;39,533333
24675;36,501136;8,780239
207323;-21,25;-175,1166667
291944;37,45;61,95
9965;-19,1166667;-68,0833333
174112;-21,65;-65,85
234227;-18,7333333;-65,6333333
22034;-13,45;-62,5
253205;-18,4333333;-66,5166667
551989;-18,0333333;-65,2166667
294500;43,2833333;26,2333333
215786;10,7833333;3,5833333
594756;-3,6619444;30,0583333
26351;-3,075;30,5291667
149876;26,2333333;50,5
279339;26,28;50,635
23345;-3,6183333;29,6911111
347240;-21,6166667;-66,4166667
360200;-15,7166667;-68,8
39677;-17,5666667;-65,0333333
277860;9,75;3
19351;4,8;114,6166667
295007;9,85;3,0166667
338394;-25,900735;-49,970179
451400;-23,6118;-49,8611
54846;-22,747222;-43,716944
101616;-19,933333;-56,083333
662002;-16,1;-41,75
77490;-11,25;-39,366667
293757;-23,5099;-49,8886
392900;-7,566667;-72,6
342916;-23,1;-54,766667
455244;-28,4;-54,966667
211015;-3,083333;-61,433333
327170;-1,883333;-46,416667
9540;-15,616667;-42,55
419146;2,683333;27,566667
253288;2,933333;21,283333
38850;43,7638889;19,14
672791;50,9;5,216667
174401;51,05;5,266667
281503;50,966667;5,7
244639;51,216667;4,333333
87068;13,05;-3,2166667
220717;13,25;-3,4
217212;13,7;-0,0166667
63223;50,633333;5,316667
38526;51,233333;3,1
172179;50,766667;3,8
540978;51,1;3,216667
533095;50,883333;5,2
193603;50,966667;4,183333
542610;50,65;5,583333
18897;51,233333;4,766667
264361;50,916667;2,916667
390165;49,883333;5,566667
139040;50,033333;4,45
322632;-20,1833333;-64,9833333
475465;-19,4883333;-65,3338889
262583;-17,9666667;-64,0333333
335280;-14,8;-60,9833333
243560;-20,85;-64,7
286244;-21,65;-66,4
243631;-17,6333333;-61,3333333
249087;-21,4166667;-65,6166667
105006;-17,5166667;-67,3333333
181034;-1,885556;-60,078056
155985;34,408466;70,433212
193798;34,098985;64,937453
267242;34,330615;67,2139
68469;34,67107;70,210342
123341;34,181406;66,37464
446697;34,033273;67,00286
140230;33,702903;66,470323
18941;31,637035;65,675457
93300;31,131165;64,213702
387086;31,746259;67,556613
96695;34,091165;67,512063
659353;35,192917;70,198563
40241;34,439978;70,563974
404186;33,765522;67,538926
181468;36,685948;68,929565
20069;36,5333;126,6871
93043;37,6064;128,0587
815939;36,693815;70,932467
830382;37,163;127,5097
341069;38,288408;70,818805
277413;35,5619444;-91,1102778
277505;1,9333333;33,5166667
114217;1,4666667;33,25
1812;1,5333333;30,9666667
226174;33,8791667;-85,9191667
305812;32,0025;-110,6811111
14737;34,2308333;-111,3244444
390228;22,216667;103,7
689080;31,1672222;-86,1427778
144403;22,862594;105,072375
159285;-6,633333;15,133333
218694;39,7597222;-75,7333333
81862;34,4244444;-93,095
111153;-7,45;15,633333
121948;33,2513889;-92,0727778
503570;-8,959444;13,721667
278316;38,7313889;-120,9652778
210779;48;13,55
432712;34,8188889;-100,5855556
337056;47,25;15,5
36613;32,5630556;-97,1413889
83829;47,533333;16,233333
33996;40,7738889;-111,8958333
706530;-37,883333;145
190776;36,3780556;-85,9497222
239450;46,95;10,433333
106908;29,9808333;-104,4572222
79182;46,676944;14,645556
141543;43,4197222;-72,7072222
54469;47,783333;15,183333
418373;43,755;-73,31
364645;-36,733333;141,6
317352;13,733333;109,083333
163150;33,462778;68,367778
634464;13,6702778;43,5080556
130482;35,100712;69,642883
91019;19,183333;104,85
652854;35,482874;63,154156
447383;15,466667;108,616667
129084;31,713823;61,622723
236323;14,3941667;44,9472222
215692;33,265206;69,94986
465577;9,8266667;-70,4061111
57881;9,9;-68,45
158189;10,1333333;-66,8333333
253817;9,4388889;-63,2033333
335702;22,05;103,716667
282450;8,35;-70,9833333
250831;10,2333333;-64,4333333
121701;10,6;106,333333
26399;9,9;105,816667
464885;10,383333;105,85
160591;11,1663889;-70,22
79293;11,0358333;-70,1933333
619667;10,4333333;-67,9
128895;10,1738889;-67,5419444
270340;10,75;105,183333
28580;20,959444;107,153056
701789;13,45;108,8
394886;13,383333;108,816667
167395;18,816667;105,25
54776;13;108,116667
454934;21,65;106,65
385217;22,4;103,016667
514203;22,3;102,866667
234832;21,933333;103,733333
142955;21,133333;104,55
561115;12,516667;108,183333
31426;49,6;10,583333
296003;49,333333;9,15
200256;51,133333;7,3
474220;53,766667;11,15
104689;50,966667;14,25
251600;52,45;13,566667
10837;51,183333;7,416667
90864;43,8611111;16,7927778
85607;44,1736111;18,3416667
215624;42,9569444;17,7030556
113146;42,9294444;18,19
57483;13,2666667;-59,6
6475;13,0833333;-59,5666667
700372;10,2666667;-2,8833333
238531;11,15;-2,6833333
9824;12,3;-0,3833333
203656;50,216667;5,65
236288;50,683333;4,366667
61032;50,883333;5,233333
24127;51,083333;3,816667
493609;50,833333;4,15
172791;51,183333;4,166667
506623;50,866667;5,55
95153;50,783333;4,633333
227274;50,133333;5,116667
282330;50,633333;4,7
68974;50,383333;6,266667
323858;51,15;3,85
139683;50,225833;6,011111
615889;51,466667;4,5
251644;-3,541667;-42,284167
237601;-21,233333;-46,266667
420814;-23,943473;-47,11876
138907;-22,533333;-47,733333
358304;-26,2144;-49,8779
64142;-25,465923;-48,847157
43174;36,033333;108,866667
155315;30,25;114,633333
26605;27,234167;110,898333
330889;34,891716;69,452347
49096;32,801215;68,096737
55951;34,137465;66,328431
203560;34,854754;67,532089
506268;32,949455;69,250145
232002;34,200278;68,506389
164935;31,044892;66,383913
587068;34,276936;70,930351
72361;35,628672;69,139108
256135;34,098889;69,056667
639152;32,878952;61,604122
418882;32,641301;66,199567
327274;34,987118;69,166143
312890;34,526389;68,975
301762;32,99291;67,28776
470010;33,634069;65,604692
380649;33,182579;64,330611
84377;36,704037;69,284569
295089;32,184054;66,461072
5147;33,638575;69,217365
481350;37,206776;67,211052
67082;35,764573;68,888781
248368;31,842992;67,902701
360988;32,122356;62,697067
21683;33,801736;66,454455
461776;34,208965;67,522468
156272;35,650894;64,868698
68149;34,47625;69,106428
50758;34,691299;63,855663
55192;34,591902;66,273434
203371;37,001107;73,296084
459366;32,338799;62,108887
822474;34,171389;66,917778
346150;-6,116667;-35,383333
123351;-5,283333;-43,333333
234691;-19,85;-43,45
9304;-21,866667;-42,466667
190883;-26,193333;-53,598611
15285;-5,366667;-42,683333
79047;-14,016667;-39,25
219011;-22,936667;-43,253611
205713;-24,611662;-48,622733
164769;-24,52859;-48,049326
80883;-13,9666667;-61,9333333
270923;-20,8;-67,7
444185;-19,1872222;-65,1258333
513697;-11,283333;-40,933333
260281;-6,4;-41,4
470863;1,25;19,7
229292;-5,266667;20,583333
14084;-6,533333;21,9
47137;-7,183333;18,383333
469302;-12,4;28,616667
410;-6,25;17,15
184991;-4,283333;17,566667
308768;-6,283333;18,566667
123382;-7,683333;29,533333
251726;-6,816667;23,1
69331;-4,583333;23,683333
7288;-4,948333;15,447222
85579;-2,566667;27,633333
114848;-5,2;13,333333
23041;27,908611;113,684722
344409;20,730848;109,955911
543164;55,9;23,5666667
56418;56,08;24,6591667
79156;54,4;24,3
384283;55,7333333;21,1333333
547835;55,55;25,95
1430;56,0252778;24,1688889
553818;55,7;23,35
34410;55,1080556;22,0391667
327714;55,1080556;22,0391667
496764;55,0833333;23,9333333
194364;14,1333333;-86,7833333
153;45,4;-64,316667
652923;13,7666667;-87,4666667
852328;4,666667;26,9
17117;14,15;-88,4
1333;15,0166667;-87,9333333
162701;-3,066667;19,783333
156211;13,8666667;-87,4833333
214062;13,95;-86,5833333
422302;33,533333;115,333333
59892;13,5613889;-87,0838889
599702;14,516667;-89,6
29685;23,75;108,433333
151480;14,466667;-89,55
249265;39,5;122,5
34078;20,846111;110,103056
137647;25,683333;107,55
47770;22,1666667;114,2666667
124333;34,243333;117,190833
66143;15,6833333;-85,25
416876;30,656082;119,78136
66045;46,316667;17,966667
217663;24,506245;118,163701
8029;47,666667;20,283333
427683;45,15;26,15
561040;47,116667;22,75
237608;45,713889;13,511111
2629;46,533333;26,716667
137809;45,604167;12,536944
101730;47,066667;27,65
131457;45,65;12,35
719034;46,183333;27,95
226705;46,166667;8,516667
194051;44,916667;25,7
352135;44,533333;7,933333
543308;46,55;24,666667
195534;38,066667;15,2
140588;51,516667;57,833333
99399;49,216905;3,30226
41090;46,2148;42,3654
313994;47,316013;1,326939
263059;11,5071;10,7459
646879;43,849333;1,980892
355458;8,516667;4,283333
40508;42,984571;2,759744
205747;8,616667;11,816667
449146;-51,3166667;-59,5833333
151862;49,127912;41,138291
75302;-18,633333;146,166667
241679;2,5688;99,7235
183652;-37,9;145,233333
457041;-4,4454;120,0857
980652;-1,233333;136,216667
321057;0,9041;123,3327
62253;43,9444444;18,935
304069;42,8586111;18,2777778
340837;-6,633333;106,865
62265;44,5919444;17,2905556
111506;-7,4523;108,0489
302413;-8,716667;-36,15
77760;-7,969167;112,597222
572021;-24,633333;-50,3
196631;-7,695833;110,845278
43450;-28,233333;-48,666667
14268;-4,016667;-40,183333
644079;34,520833;74,243333
21301;-5,15;-49,333333
322812;1,1784;97,507
51159;-18,1;-43,5
32150;14,466667;75,916667
